pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,valve_open_count,valve_state_label,valve_phase
2026-06-04T01:24:10.931,5309813,159,0.12886666666666666,0.19226666666666667,0.0,60.0,5000,132.0,1,129.8,0.746,94,0.97,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:11.458,5310336,181,0.1306,0.19466666666666665,0.0,60.0,5000,132.0,1,129.96,0.747,94,0.968,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:11.963,5310897,158,0.13006666666666666,0.19386666666666666,0.0,60.0,5000,132.0,1,130.07,0.747,94,0.967,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:12.524,5311423,162,0.12973333333333334,0.19313333333333335,0.0,60.0,5000,132.0,1,130.07,0.747,94,0.967,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:13.091,5312007,159,0.12793333333333334,0.19053333333333333,0.0,60.0,5000,132.0,1,130.1,0.747,94,0.967,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:13.648,5312532,145,0.1270666666666667,0.18913333333333335,0.0,60.0,5000,132.0,1,130.1,0.747,94,0.967,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:14.211,5313107,160,0.12673333333333334,0.1888,0.0,60.0,5000,132.0,1,130.15,0.747,94,0.966,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:14.712,5313632,160,0.12760000000000002,0.18993333333333334,0.0,60.0,5000,132.0,1,130.15,0.747,94,0.966,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:15.210,5314154,158,0.12773333333333334,0.19006666666666666,0.0,60.0,5000,132.0,1,130.17,0.746,94,0.968,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:15.760,5314679,160,0.12813333333333335,0.19073333333333334,0.0,60.0,5000,132.0,1,130.17,0.746,94,0.968,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:16.304,5315241,160,0.12793333333333334,0.19053333333333333,0.0,60.0,5000,132.0,1,130.12,0.746,94,0.968,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:16.850,5315766,166,0.12913333333333335,0.19226666666666667,0.0,60.0,5000,132.0,1,130.12,0.746,94,0.968,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:17.435,5316341,159,0.12926666666666667,0.19253333333333333,0.0,60.0,5000,132.0,1,130.13,0.746,94,0.968,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:18.037,5316969,158,0.12973333333333334,0.19326666666666667,0.0,60.0,5000,132.0,1,130.15,0.745,94,0.969,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:18.535,5317494,160,0.12893333333333334,0.1920666666666667,0.0,60.0,5000,132.0,1,130.15,0.745,94,0.969,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:19.114,5318056,156,0.12846666666666667,0.19133333333333333,0.0,60.0,5000,132.0,1,130.14,0.745,94,0.969,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:19.677,5318581,161,0.1288,0.19166666666666668,0.0,60.0,5000,132.0,1,130.14,0.745,94,0.969,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:20.236,5319165,158,0.1288,0.19180000000000003,0.0,60.0,5000,132.0,1,130.16,0.745,94,0.969,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:20.846,5319795,154,0.12853333333333333,0.19153333333333336,0.0,60.0,5000,132.0,1,130.16,0.745,94,0.969,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:21.346,5320265,157,0.1258,0.18760000000000002,0.0,60.0,5000,132.0,1,130.15,0.744,94,0.97,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:21.958,5320895,158,0.12560000000000002,0.18726666666666666,0.0,70.0,5000,154.0,1,130.15,0.744,94,0.97,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:22.458,5321418,158,0.12560000000000002,0.18713333333333332,0.0,70.0,5000,154.0,1,133.51,0.766,99,0.968,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:23.021,5321979,155,0.1270666666666667,0.1894,0.0,70.0,5000,154.0,1,149.99,0.736,108,0.978,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:23.583,5322505,162,0.12773333333333334,0.19033333333333333,0.0,70.0,5000,154.0,1,149.99,0.736,108,0.978,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:24.145,5323089,157,0.128,0.1906,0.0,70.0,5000,154.0,1,150.17,0.698,103,0.982,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:24.645,5323614,158,0.12933333333333333,0.19233333333333336,0.0,70.0,5000,154.0,1,150.17,0.698,103,0.982,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:25.143,5324084,163,0.12940000000000002,0.19240000000000002,0.0,70.0,5000,154.0,1,150.03,0.696,102,0.976,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:25.640,5324609,164,0.13046666666666668,0.19426666666666667,0.0,70.0,5000,154.0,1,150.03,0.696,102,0.976,0.0,2075,-,Belum ditandai,unset
2026-06-04T01:24:26.203,5325131,159,0.131,0.19546666666666665,0.0,70.0,5000,154.0,1,150.08,0.698,103,0.983,0.0,2075,-,Belum ditandai,unset
