pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-06-25T00:06:47.450,5659269,424,0.36293333333333333,0.5401333333333334,0.12693333333333334,75.0,5000,165.0,1,164.6,0.782,127,0.986,0.05,3952,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-06-25T00:06:48.001,5659850,419,0.3642,0.541,0.1282,75.0,5000,165.0,1,164.64,0.783,127,0.985,0.05,3952,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-06-25T00:06:48.519,5660380,503,0.36920000000000003,0.5414666666666667,0.13033333333333333,75.0,5000,165.0,1,164.64,0.783,127,0.985,0.05,3952,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-06-25T00:06:49.128,5660961,502,0.3702,0.5407333333333334,0.12926666666666667,75.0,5000,165.0,1,164.62,0.786,128,0.989,0.05,3952,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-06-25T00:06:49.620,5661491,460,0.37113333333333337,0.5408000000000001,0.12906666666666666,75.0,5000,165.0,1,164.62,0.786,128,0.989,0.05,3952,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-06-25T00:06:50.117,5661966,500,0.369,0.5412,0.12826666666666667,75.0,5000,165.0,1,164.64,0.782,127,0.986,0.05,3952,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-06-25T00:06:50.663,5662496,458,0.37133333333333335,0.5427333333333333,0.13166666666666668,75.0,5000,165.0,1,164.64,0.782,127,0.986,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:51.221,5663077,475,0.37113333333333337,0.5418000000000001,0.13006666666666666,75.0,5000,165.0,1,164.62,0.773,126,0.99,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:51.767,5663607,425,0.36806666666666665,0.5408666666666667,0.12926666666666667,75.0,5000,165.0,1,164.62,0.773,126,0.99,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:52.327,5664187,424,0.369,0.5406666666666667,0.129,75.0,5000,165.0,1,164.63,0.773,125,0.982,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:52.946,5664768,500,0.36873333333333336,0.5414666666666667,0.12953333333333333,75.0,5000,165.0,1,164.63,0.765,124,0.984,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:53.476,5665298,473,0.37293333333333334,0.5428000000000001,0.13333333333333333,75.0,5000,165.0,1,164.63,0.765,124,0.984,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:54.020,5665879,445,0.37226666666666663,0.5432,0.13540000000000002,75.0,5000,165.0,1,164.63,0.76,123,0.983,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:54.550,5666409,499,0.37566666666666665,0.5441333333333334,0.13853333333333331,75.0,5000,165.0,1,164.63,0.76,123,0.983,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:55.050,5666884,412,0.37279999999999996,0.5441333333333334,0.13733333333333334,75.0,5000,165.0,1,164.65,0.757,123,0.986,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:55.547,5667414,500,0.37479999999999997,0.5444666666666667,0.13640000000000002,75.0,5000,165.0,1,164.65,0.757,123,0.986,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:56.045,5667889,469,0.37266666666666665,0.5438666666666667,0.134,75.0,5000,165.0,1,164.64,0.759,123,0.984,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:56.545,5668419,479,0.37266666666666665,0.5434666666666668,0.13346666666666668,75.0,5000,165.0,1,164.64,0.759,123,0.984,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:57.042,5668894,469,0.37426666666666664,0.5438666666666667,0.13413333333333333,75.0,5000,165.0,1,164.66,0.757,123,0.986,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:57.542,5669424,485,0.37433333333333335,0.5449333333333334,0.1378,75.0,5000,165.0,1,164.66,0.757,123,0.986,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:58.043,5669898,480,0.37446666666666667,0.5454666666666667,0.13899999999999998,75.0,5000,165.0,1,164.68,0.756,123,0.987,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:58.540,5670428,490,0.37573333333333336,0.546,0.14113333333333333,75.0,5000,165.0,1,164.68,0.756,123,0.987,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:59.042,5670903,487,0.3801333333333333,0.5468,0.14353333333333335,75.0,5000,165.0,1,164.73,0.755,122,0.98,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:06:59.665,5671539,404,0.3774,0.5472,0.14533333333333334,75.0,5000,165.0,1,164.73,0.755,122,0.98,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:07:00.225,5672120,415,0.37726666666666664,0.5468666666666667,0.14453333333333335,75.0,5000,165.0,1,164.71,0.755,122,0.981,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:07:00.785,5672650,477,0.3712666666666667,0.5447333333333334,0.1406,75.0,5000,165.0,1,164.71,0.755,122,0.981,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:07:01.351,5673231,445,0.3761333333333334,0.5448666666666667,0.1396,75.0,5000,165.0,1,164.71,0.754,122,0.982,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:07:01.903,5673812,505,0.37726666666666664,0.5458000000000001,0.1424,75.0,5000,165.0,1,164.67,0.758,123,0.985,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:07:02.462,5674342,500,0.38053333333333333,0.5484000000000001,0.14826666666666669,75.0,5000,165.0,1,164.67,0.758,123,0.985,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
2026-06-25T00:07:03.034,5674923,501,0.3824666666666667,0.5490666666666667,0.15073333333333333,75.0,5000,165.0,1,164.64,0.772,125,0.983,0.05,3952,0,0.0,4,4 keran stabil,stable,0.3,1,0,
