pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision
2026-06-14T00:04:33.072,221778,488,0.394,0.575666667,0.2284,80,5000,176,0,0,0,0,0,0,220,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:33.567,222298,474,0.3904,0.575866667,0.228066667,80,5000,176,0,0,0,0,0,0,220,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:34.096,222784,489,0.390733333,0.575866667,0.227666667,80,5000,176,0,0,0,0,0,0,221,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:34.891,223582,488,0.384666667,0.574266667,0.2246,80,5000,176,0,0,0,0,0,0,222,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:35.500,224206,488,0.387866667,0.574266667,0.223933333,80,5000,176,0,0,0,0,0,0,222,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:36.074,224796,491,0.387866667,0.5734,0.222,80,5000,176,0,0,0,0,0,0,223,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:36.583,225316,480,0.3962,0.574866667,0.224733333,80,5000,176,0,0,0,0,0,0,223,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:37.178,225906,481,0.3924,0.5732,0.22,80,5000,176,0,0,0,0,0,0,224,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:37.880,226600,487,0.393666667,0.574266667,0.222333333,80,5000,176,0,0,0,0,0,0,225,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:38.494,227224,490,0.390866667,0.573866667,0.221333333,80,5000,176,0,0,0,0,0,0,225,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:39.063,227814,485,0.394333333,0.5758,0.226533333,80,5000,176,0,0,0,0,0,0,226,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T00:04:39.572,228334,495,0.395666667,0.576066667,0.227533333,80,5000,176,0,0,0,0,0,0,226,0,0,4,4 keran stabil,stable,0.3,1,0
