pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision
2026-06-13T23:41:50.753,292511,476,0.3892666666666667,0.5701999999999999,0.21126666666666666,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,290,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:51.356,293101,485,0.38953333333333334,0.5697333333333333,0.2098,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,291,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:51.899,293621,480,0.3892,0.5692666666666667,0.20806666666666668,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,291,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:52.399,294107,483,0.3892,0.5688,0.20653333333333332,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,292,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:52.900,294627,479,0.38780000000000003,0.5671999999999999,0.2014,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,292,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:53.492,295217,472,0.38680000000000003,0.566,0.1976,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,293,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:54.023,295737,480,0.38653333333333334,0.5653333333333332,0.19546666666666665,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,293,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:54.556,296327,485,0.38693333333333335,0.5657333333333333,0.1968,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,294,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:55.272,297021,479,0.3864,0.5663999999999999,0.19933333333333333,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,295,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:55.804,297541,480,0.3872666666666667,0.5668,0.20093333333333335,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,295,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:56.393,298131,487,0.38733333333333336,0.5666666666666667,0.20153333333333334,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,296,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:56.926,298651,483,0.3872,0.5665333333333333,0.20046666666666668,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,296,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:57.474,299241,483,0.3876666666666667,0.5671999999999999,0.20226666666666665,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,297,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:57.979,299761,488,0.38793333333333335,0.5670666666666667,0.2016,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,297,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:58.496,300247,480,0.3874,0.5670666666666667,0.20146666666666668,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,298,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:59.316,301046,486,0.3877333333333333,0.5671333333333333,0.20253333333333334,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,299,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:41:59.910,301670,480,0.38706666666666667,0.5678666666666666,0.2044,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,299,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:00.502,302260,479,0.38693333333333335,0.5677333333333333,0.20413333333333333,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,300,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:01.306,303058,484,0.38699999999999996,0.5677333333333333,0.20353333333333332,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,301,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:01.814,303578,482,0.38806666666666667,0.5684666666666666,0.20606666666666668,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,301,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:01.892,303578,482,0.38806666666666667,0.5684666666666666,0.20606666666666668,80.0,5000,176.0,0,0.0,0.0,0,0.0,0.0,301,0,0.0,-,Belum ditandai,unset,0.3,1,1
2026-06-13T23:42:02.314,304064,482,0.3888,0.5690666666666666,0.20766666666666664,83.0,5000,182.6,0,0.0,0.0,0,0.0,0.0,302,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:02.816,304584,486,0.3907333333333334,0.5723333333333332,0.21733333333333332,83.0,5000,182.6,0,0.0,0.0,0,0.0,0.0,302,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:03.314,305070,486,0.3917333333333334,0.5738666666666666,0.22186666666666666,83.0,5000,182.6,0,0.0,0.0,0,0.0,0.0,303,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:03.812,305590,483,0.39333333333333337,0.5762666666666667,0.22833333333333336,83.0,5000,182.6,0,0.0,0.0,0,0.0,0.0,303,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:04.312,306076,488,0.3937333333333334,0.5772666666666666,0.23113333333333333,83.0,5000,182.6,0,0.0,0.0,0,0.0,0.0,304,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:04.815,306596,488,0.39313333333333333,0.5763999999999999,0.22906666666666667,83.0,5000,182.6,0,0.0,0.0,0,0.0,0.0,304,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:04.906,306596,488,0.39313333333333333,0.5763999999999999,0.22906666666666667,83.0,5000,182.6,0,0.0,0.0,0,0.0,0.0,304,0,0.0,-,Belum ditandai,unset,0.3,1,1
2026-06-13T23:42:05.314,307082,490,0.39339999999999997,0.5761999999999999,0.22820000000000001,85.0,5000,187.0,0,0.0,0.0,0,0.0,0.0,305,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:05.816,307602,488,0.39339999999999997,0.5770666666666666,0.23053333333333334,85.0,5000,187.0,0,0.0,0.0,0,0.0,0.0,305,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:06.316,308088,497,0.3940666666666667,0.5775333333333333,0.2318666666666667,85.0,5000,187.0,0,0.0,0.0,0,0.0,0.0,306,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:06.816,308608,491,0.39580000000000004,0.5789333333333333,0.23620000000000002,85.0,5000,187.0,0,0.0,0.0,0,0.0,0.0,306,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:07.313,309094,493,0.39553333333333335,0.5791999999999999,0.23753333333333332,85.0,5000,187.0,0,0.0,0.0,0,0.0,0.0,307,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:07.813,309614,488,0.3957333333333333,0.5786666666666667,0.23620000000000002,85.0,5000,187.0,0,0.0,0.0,0,0.0,0.0,307,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:07.920,309614,488,0.3957333333333333,0.5786666666666667,0.23620000000000002,85.0,5000,187.0,0,0.0,0.0,0,0.0,0.0,307,0,0.0,-,Belum ditandai,unset,0.3,1,1
2026-06-13T23:42:08.418,310204,488,0.3950666666666667,0.5784,0.2353333333333333,87.0,5000,191.4,0,0.0,0.0,0,0.0,0.0,308,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:08.918,310724,494,0.3956666666666667,0.5795999999999999,0.239,87.0,5000,191.4,0,0.0,0.0,0,0.0,0.0,308,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:09.418,311210,495,0.39793333333333336,0.5809333333333332,0.24326666666666666,87.0,5000,191.4,0,0.0,0.0,0,0.0,0.0,309,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:09.917,311730,490,0.3984,0.5820666666666666,0.24713333333333332,87.0,5000,191.4,0,0.0,0.0,0,0.0,0.0,309,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:10.541,312320,490,0.39913333333333334,0.5827333333333333,0.24913333333333335,87.0,5000,191.4,0,0.0,0.0,0,0.0,0.0,310,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:10.928,312736,496,0.39920000000000005,0.5825333333333333,0.24813333333333334,87.0,5000,191.4,0,0.0,0.0,0,0.0,0.0,310,0,0.0,-,Belum ditandai,unset,0.3,1,1
2026-06-13T23:42:11.040,312840,496,0.3974666666666667,0.5821333333333333,0.2468,89.0,5000,195.8,0,0.0,0.0,0,0.0,0.0,310,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:11.543,313326,498,0.3984,0.5828666666666665,0.24886666666666668,89.0,5000,195.8,0,0.0,0.0,0,0.0,0.0,311,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:12.042,313846,500,0.3998,0.5844,0.253,89.0,5000,195.8,0,0.0,0.0,0,0.0,0.0,311,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:12.622,314436,492,0.4002666666666667,0.5849333333333333,0.2544666666666667,89.0,5000,195.8,0,0.0,0.0,0,0.0,0.0,312,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:13.310,315130,499,0.4006666666666667,0.586,0.2574,89.0,5000,195.8,0,0.0,0.0,0,0.0,0.0,313,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:13.843,315650,499,0.4003333333333334,0.5853999999999999,0.2558,89.0,5000,195.8,0,0.0,0.0,0,0.0,0.0,313,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:13.932,315650,499,0.4003333333333334,0.5853999999999999,0.2558,89.0,5000,195.8,0,0.0,0.0,0,0.0,0.0,313,0,0.0,-,Belum ditandai,unset,0.3,1,1
2026-06-13T23:42:14.432,316240,496,0.39993333333333336,0.5853333333333333,0.2554666666666667,90.0,5000,198.0,0,0.0,0.0,0,0.0,0.0,314,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:14.919,316760,484,0.39960000000000007,0.5855999999999999,0.25653333333333334,90.0,5000,198.0,0,0.0,0.0,0,0.0,0.0,314,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:15.424,317246,496,0.39926666666666666,0.5857333333333333,0.2571333333333333,90.0,5000,198.0,0,0.0,0.0,0,0.0,0.0,315,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:15.978,317766,496,0.3993333333333334,0.5863333333333334,0.2596,90.0,5000,198.0,0,0.0,0.0,0,0.0,0.0,315,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:16.537,318356,498,0.39940000000000003,0.5868,0.26106666666666667,90.0,5000,198.0,0,0.0,0.0,0,0.0,0.0,316,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:16.943,318668,497,0.3998,0.5869333333333333,0.2613333333333333,90.0,5000,198.0,0,0.0,0.0,0,0.0,0.0,316,0,0.0,-,Belum ditandai,unset,0.3,1,1
2026-06-13T23:42:17.035,318876,496,0.4002,0.5869333333333333,0.26093333333333335,91.0,5000,200.2,0,0.0,0.0,0,0.0,0.0,316,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:17.534,319362,496,0.4006,0.5871333333333333,0.26126666666666665,91.0,5000,200.2,0,0.0,0.0,0,0.0,0.0,317,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:18.032,319882,496,0.4013333333333334,0.5871999999999999,0.2613333333333333,91.0,5000,200.2,0,0.0,0.0,0,0.0,0.0,317,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:18.535,320368,490,0.401,0.5871999999999999,0.2614666666666667,91.0,5000,200.2,0,0.0,0.0,0,0.0,0.0,318,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:19.032,320888,485,0.4004666666666667,0.5869333333333333,0.26053333333333334,91.0,5000,200.2,0,0.0,0.0,0,0.0,0.0,318,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:19.531,321374,505,0.40093333333333336,0.5866666666666666,0.2596,91.0,5000,200.2,0,0.0,0.0,0,0.0,0.0,319,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:19.955,321686,496,0.40040000000000003,0.5867333333333333,0.25980000000000003,91.0,5000,200.2,0,0.0,0.0,0,0.0,0.0,319,0,0.0,-,Belum ditandai,unset,0.3,1,1
2026-06-13T23:42:20.082,321894,503,0.40053333333333335,0.5868666666666666,0.26033333333333336,92.0,5000,202.4,0,0.0,0.0,0,0.0,0.0,319,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:20.647,322484,495,0.4004666666666667,0.5871333333333333,0.2614,92.0,5000,202.4,0,0.0,0.0,0,0.0,0.0,320,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:21.331,323178,496,0.40126666666666666,0.5888666666666666,0.2673333333333333,92.0,5000,202.4,0,0.0,0.0,0,0.0,0.0,321,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:21.832,323698,497,0.40246666666666664,0.5896,0.2690666666666667,92.0,5000,202.4,0,0.0,0.0,0,0.0,0.0,321,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:22.439,324288,503,0.4031333333333334,0.5903333333333334,0.2707333333333333,92.0,5000,202.4,0,0.0,0.0,0,0.0,0.0,322,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:22.935,324808,502,0.40393333333333337,0.5901333333333334,0.2697333333333333,92.0,5000,202.4,0,0.0,0.0,0,0.0,0.0,322,0,0.0,-,Belum ditandai,unset,0.3,1,0
2026-06-13T23:42:22.964,324808,502,0.40393333333333337,0.5901333333333334,0.2697333333333333,92.0,5000,202.4,0,0.0,0.0,0,0.0,0.0,322,0,0.0,-,Belum ditandai,unset,0.3,1,1
2026-06-13T23:42:23.558,325398,502,0.4046666666666667,0.5908,0.2717333333333334,93.0,5000,204.6,0,0.0,0.0,0,0.0,0.0,323,0,0.0,-,Belum ditandai,unset,0.3,1,0
