pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,valve_open_count,valve_state_label,valve_phase
2026-06-01T17:40:07.928,759643,154,0.12413333333333335,0.1848,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,754,-,Belum ditandai,unset
2026-06-01T17:40:08.486,760163,153,0.12466666666666668,0.18546666666666667,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,754,-,Belum ditandai,unset
2026-06-01T17:40:09.048,760753,160,0.12480000000000001,0.18566666666666667,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,755,-,Belum ditandai,unset
2026-06-01T17:40:09.736,761447,158,0.12586666666666665,0.18739999999999998,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,756,-,Belum ditandai,unset
2026-06-01T17:40:10.233,761967,157,0.12566666666666668,0.18706666666666666,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,756,-,Belum ditandai,unset
2026-06-01T17:40:10.731,762453,158,0.12646666666666667,0.18826666666666667,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,757,-,Belum ditandai,unset
2026-06-01T17:40:11.230,762973,154,0.1258,0.18719999999999998,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,757,-,Belum ditandai,unset
2026-06-01T17:40:11.729,763459,156,0.12553333333333333,0.1868,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,758,-,Belum ditandai,unset
2026-06-01T17:40:12.288,763979,152,0.12566666666666668,0.18719999999999998,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,758,-,Belum ditandai,unset
2026-06-01T17:40:12.848,764569,152,0.1252,0.18639999999999998,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,759,-,Belum ditandai,unset
2026-06-01T17:40:13.346,765089,154,0.1258,0.18726666666666666,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,759,-,Belum ditandai,unset
2026-06-01T17:40:13.845,765575,152,0.1242,0.18493333333333334,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,760,-,Belum ditandai,unset
2026-06-01T17:40:14.347,766095,156,0.1252,0.1862,0.0,70.0,5000,154.0,0,0.0,0.0,0,0.0,0.0,760,-,Belum ditandai,unset
