pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count
2026-05-23T00:22:11.637,57929,940,0.758,1.128,1.885,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:11.764,58033,649,0.523,0.779,0.837,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:11.884,58137,466,0.376,0.559,0.178,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:11.947,58241,722,0.582,0.867,1.1,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:12.072,58345,957,0.771,1.149,1.946,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:12.197,58449,1139,0.918,1.367,2.602,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:12.259,58551,942,0.759,1.131,1.892,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:12.384,58655,667,0.538,0.801,0.902,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:12.446,58759,501,0.404,0.601,0.304,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:12.569,58863,657,0.529,0.789,0.866,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:12.695,58967,940,0.758,1.128,1.885,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:12.756,59071,1130,0.911,1.356,2.569,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:12.882,59175,856,0.69,1.027,1.582,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:13.008,59279,610,0.492,0.732,0.697,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:13.070,59383,441,0.355,0.529,0.088,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:13.258,59522,608,0.49,0.73,0.689,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:13.317,59627,741,0.597,0.889,1.168,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:13.444,59731,965,0.778,1.158,1.975,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
2026-05-23T00:22:13.567,59835,1131,0.911,1.358,2.573,70.04,5000,154.09,1,0.0,0.0,0,0.0,0.0,0
