pc_timestamp,elapsed_s,setpoint,pressure,error,delta_pressure,prev_duty,voltage_rms,duty_next_percent,duty_percent,estimated_output_rms_v,jsy_voltage_rms_v,valve_open_count,valve_state_label,valve_phase,safety_rule_applied,operation_region,ignored_features_note
2026-06-05 22:15:54.441,171.717,0.85,0.4034,0.4466,-0.0024000000000000132,80.0,170.81,95.0,80.0,176.0,170.81,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:54.999,172.275,0.85,0.3999333333333333,0.45006666666666667,-0.0034666666666666734,80.0,170.86,95.0,80.0,176.0,170.86,0,0 keran stabil,stable,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:55.545,172.821,0.85,0.3862666666666667,0.4637333333333333,-0.013666666666666605,80.0,170.86,95.0,80.0,176.0,170.86,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:56.106,173.382,0.85,0.3394666666666667,0.5105333333333333,-0.04680000000000001,80.0,170.88,95.0,80.0,176.0,170.88,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:56.668,173.944,0.85,0.2963333333333333,0.5536666666666668,-0.04313333333333341,80.0,170.88,95.0,80.0,176.0,170.88,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:57.231,174.507,0.85,0.2616666666666666,0.5883333333333334,-0.03466666666666668,80.0,170.93,95.0,80.0,176.0,170.93,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:57.852,175.128,0.85,0.2496,0.6004,-0.012066666666666614,80.0,170.93,95.0,80.0,176.0,170.93,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:58.352,175.628,0.85,0.2286,0.6214,-0.02099999999999999,80.0,170.99,95.0,80.0,176.0,170.99,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:58.909,176.185,0.85,0.2111333333333333,0.6388666666666667,-0.017466666666666686,80.0,170.94,95.0,80.0,176.0,170.94,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:15:59.469,176.745,0.85,0.2064666666666666,0.6435333333333334,-0.004666666666666708,80.0,170.94,95.0,80.0,176.0,170.94,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:00.030,177.306,0.85,0.2063333333333333,0.6436666666666666,-0.0001333333333332909,80.0,170.98,95.0,80.0,176.0,170.98,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:00.529,177.805,0.85,0.2089333333333333,0.6410666666666667,0.002599999999999991,80.0,170.98,95.0,80.0,176.0,170.98,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:01.088,178.364,0.85,0.2006,0.6494,-0.008333333333333304,80.0,171.07,95.0,80.0,176.0,171.07,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:01.587,178.863,0.85,0.2002,0.6497999999999999,-0.00040000000000001146,80.0,171.07,95.0,80.0,176.0,171.07,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:02.149,179.425,0.85,0.1932666666666666,0.6567333333333334,-0.006933333333333402,80.0,171.15,95.0,80.0,176.0,171.15,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:02.647,179.923,0.85,0.1936,0.6564,0.00033333333333340764,80.0,171.15,95.0,80.0,176.0,171.15,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:03.145,180.421,0.85,0.1844,0.6656,-0.009199999999999986,80.0,171.27,95.0,80.0,176.0,171.27,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:03.645,180.921,0.85,0.1885333333333333,0.6614666666666666,0.0041333333333332944,80.0,171.27,95.0,80.0,176.0,171.27,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:04.203,181.479,0.85,0.1908666666666666,0.6591333333333333,0.0023333333333332984,80.0,171.17,95.0,80.0,176.0,171.17,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:04.700,181.976,0.85,0.1983333333333333,0.6516666666666666,0.007466666666666705,80.0,171.17,95.0,80.0,176.0,171.17,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:05.264,182.54,0.85,0.1994666666666666,0.6505333333333334,0.0011333333333332918,80.0,171.14,95.0,80.0,176.0,171.14,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:05.763,183.039,0.85,0.1931333333333333,0.6568666666666667,-0.006333333333333302,80.0,171.14,95.0,80.0,176.0,171.14,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:06.261,183.537,0.85,0.1903999999999999,0.6596000000000001,-0.002733333333333393,80.0,171.03,95.0,80.0,176.0,171.03,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:06.883,184.159,0.85,0.1862,0.6638,-0.004199999999999898,80.0,171.03,95.0,80.0,176.0,171.03,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:07.380,184.656,0.85,0.1907333333333333,0.6592666666666667,0.004533333333333306,80.0,171.32,95.0,80.0,176.0,171.32,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:07.939,185.215,0.85,0.1902,0.6597999999999999,-0.0005333333333333024,80.0,171.1,95.0,80.0,176.0,171.1,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:08.471,185.747,0.85,0.1888,0.6612,-0.0014000000000000123,80.0,171.1,95.0,80.0,176.0,171.1,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:08.976,186.252,0.85,0.1890666666666666,0.6609333333333334,0.00026666666666660954,80.0,171.11,95.0,80.0,176.0,171.11,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
2026-06-05 22:16:09.566,186.842,0.85,0.1921333333333333,0.6578666666666667,0.0030666666666666897,80.0,171.11,95.0,80.0,176.0,171.11,0->4,Transisi buka cepat 0->4 keran,transition_open,False,training_ge80_to_95,valve_open_count dan current tidak dipakai sebagai input model STM32
