pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_voltage_raw_v,jsy_current_raw_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-07-02T19:07:47.361,293535,509,0.41246666666666665,0.6002666666666666,0.3028,78.34,5000,172.35,1,169.7,0.797,172.75,0.872,149,0.989,0.07,21,1,78.34,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:47.946,294115,509,0.41273333333333334,0.6002,0.3005333333333333,78.34,5000,172.35,1,169.26,0.797,172.33,0.872,149,0.991,0.07,21,1,78.34,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:48.492,294645,503,0.4120666666666667,0.5994666666666666,0.2983333333333333,78.34,5000,172.35,1,169.26,0.797,172.33,0.872,149,0.991,0.07,21,1,78.34,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:49.072,295226,505,0.4084,0.5988666666666667,0.2962666666666667,78.34,5000,172.35,1,169.14,0.796,172.21,0.871,148,0.986,0.07,21,1,78.34,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:49.615,295756,511,0.4074666666666667,0.5989333333333333,0.2965333333333333,78.47,5000,172.64,1,169.14,0.796,172.21,0.871,148,0.986,0.07,21,1,78.47,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:50.148,296337,510,0.4069333333333333,0.5984666666666667,0.29533333333333334,78.47,5000,172.64,1,169.19,0.796,172.26,0.871,148,0.986,0.07,21,1,78.47,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:50.685,296867,522,0.40853333333333336,0.5991333333333333,0.2975333333333333,78.47,5000,172.64,1,169.19,0.796,172.26,0.871,148,0.986,0.07,21,1,78.47,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:51.281,297448,508,0.4094,0.5985999999999999,0.2959333333333333,78.47,5000,172.64,1,169.42,0.797,172.48,0.872,149,0.99,0.07,21,1,78.47,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:51.895,298028,504,0.40786666666666666,0.5988666666666667,0.2969333333333333,78.47,5000,172.64,1,169.59,0.794,172.64,0.869,148,0.986,0.07,21,1,78.47,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:52.410,298559,507,0.40706666666666663,0.5983333333333333,0.2954,78.51,5000,172.73,1,169.59,0.794,172.64,0.869,148,0.986,0.07,21,1,78.51,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:52.968,299140,506,0.4074666666666667,0.5992666666666666,0.2984666666666666,78.51,5000,172.73,1,169.45,0.793,172.51,0.868,148,0.988,0.07,21,1,78.51,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:53.501,299670,519,0.4106666666666667,0.5997333333333333,0.2994,78.51,5000,172.73,1,169.45,0.793,172.51,0.868,148,0.988,0.07,21,1,78.51,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:54.080,300251,511,0.41000000000000003,0.5991333333333333,0.2971333333333333,78.51,5000,172.73,1,169.53,0.794,172.58,0.869,148,0.986,0.07,21,1,78.51,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:54.624,300781,504,0.4086666666666667,0.5987333333333333,0.29579999999999995,78.51,5000,172.73,1,169.53,0.794,172.58,0.869,148,0.986,0.07,21,1,78.51,3,3 keran stabil,stable,0.3,1,0,
2026-07-02T19:07:55.172,301361,493,0.40686666666666665,0.5981333333333333,0.2939333333333333,78.51,5000,172.73,1,169.43,0.793,172.49,0.868,148,0.988,0.07,21,1,78.51,3,3 keran stabil,stable,0.3,1,0,
