pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,valve_open_count,valve_state_label,valve_phase
2026-05-24T23:39:07.710,1794086,490,0.395,0.588,0.264,40.0,5000,88.0,1,36.1,0.186,6,0.893,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:08.207,1794611,491,0.396,0.589,0.268,40.0,5000,88.0,1,36.1,0.186,6,0.893,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:08.769,1795173,487,0.392,0.585,0.254,40.0,5000,88.0,1,39.47,0.206,7,0.86,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:09.268,1795698,476,0.384,0.571,0.214,40.0,5000,88.0,1,39.47,0.206,7,0.86,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:09.766,1796168,494,0.398,0.593,0.279,40.0,5000,88.0,1,42.2,0.223,8,0.85,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:10.266,1796693,490,0.395,0.588,0.264,40.0,5000,88.0,1,42.2,0.223,8,0.85,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:10.827,1797215,490,0.395,0.588,0.264,40.0,5000,88.0,1,42.01,0.222,8,0.857,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:11.448,1797845,468,0.377,0.562,0.185,40.0,5000,88.0,1,42.01,0.222,8,0.857,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:12.009,1798407,476,0.384,0.571,0.214,40.0,5000,88.0,1,42.04,0.222,8,0.857,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:12.569,1798982,490,0.395,0.588,0.264,40.0,5000,88.0,1,43.43,0.23,9,0.901,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:13.067,1799507,488,0.393,0.586,0.257,40.0,5000,88.0,1,43.43,0.23,9,0.901,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:13.630,1800029,487,0.392,0.585,0.254,40.0,5000,88.0,1,47.69,0.256,11,0.901,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:14.127,1800554,489,0.394,0.587,0.261,40.0,5000,88.0,1,47.69,0.256,11,0.901,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:14.685,1801116,490,0.395,0.588,0.264,40.0,5000,88.0,1,52.68,0.286,13,0.862,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:15.245,1801641,491,0.396,0.589,0.268,40.0,5000,88.0,1,52.68,0.286,13,0.862,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:15.804,1802216,488,0.393,0.586,0.257,40.0,5000,88.0,1,56.59,0.31,16,0.912,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:16.302,1802741,493,0.397,0.592,0.275,40.0,5000,88.0,1,56.59,0.31,16,0.912,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:16.864,1803263,489,0.394,0.587,0.261,40.0,5000,88.0,1,59.99,0.33,18,0.909,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:17.361,1803788,471,0.38,0.565,0.196,40.0,5000,88.0,1,59.99,0.33,18,0.909,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:17.926,1804350,450,0.363,0.54,0.12,40.0,5000,88.0,1,66.72,0.372,23,0.926,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:18.422,1804875,490,0.395,0.588,0.264,40.0,5000,88.0,1,66.72,0.372,23,0.926,0.0,718,5,5 keran stabil,stable
2026-05-24T23:39:18.918,1805345,481,0.388,0.577,0.232,40.0,5000,88.0,1,68.65,0.383,24,0.912,0.0,718,5,5 keran stabil,stable
