pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,valve_open_count,valve_state_label,valve_phase
2026-05-27T22:44:55.952,448464,478,0.38493333333333335,0.5736666666666665,0.22046666666666667,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
2026-05-27T22:44:56.452,448984,477,0.3838,0.572,0.21533333333333332,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
2026-05-27T22:44:56.953,449502,487,0.3846666666666667,0.5734666666666667,0.21980000000000002,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
2026-05-27T22:44:57.513,450022,482,0.3828,0.5708,0.21173333333333336,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
2026-05-27T22:44:58.076,450578,482,0.381,0.5679333333333333,0.2033333333333333,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
2026-05-27T22:44:58.574,451098,474,0.3812666666666667,0.568,0.20373333333333335,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
2026-05-27T22:44:59.196,451719,489,0.3867333333333333,0.5758666666666666,0.22766666666666666,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
2026-05-27T22:44:59.694,452239,490,0.3927333333333333,0.5846666666666667,0.2542666666666667,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
2026-05-27T22:45:00.192,452701,493,0.39540000000000003,0.5889333333333333,0.2668,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
2026-05-27T22:45:00.692,453221,488,0.3947333333333333,0.588,0.26393333333333335,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,0,4,4 keran stabil,stable
