pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,valve_open_count,valve_state_label,valve_phase
2026-05-27T21:54:36.140,132417,484,0.39,0.581,0.243,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:36.637,132937,481,0.388,0.577,0.232,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:37.200,133492,485,0.391,0.582,0.246,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:37.823,134116,491,0.396,0.589,0.268,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:38.321,134634,457,0.368,0.549,0.146,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:38.883,135189,487,0.392,0.585,0.254,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:39.442,135709,489,0.394,0.587,0.261,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:39.945,136227,500,0.403,0.6,0.3,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:40.446,136747,481,0.388,0.577,0.232,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:41.007,137303,493,0.397,0.592,0.275,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:41.507,137823,490,0.395,0.588,0.264,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:42.070,138340,453,0.365,0.544,0.131,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:42.571,138860,486,0.392,0.583,0.25,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:43.136,139426,486,0.392,0.583,0.25,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:43.638,139946,484,0.39,0.581,0.243,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:44.259,140567,481,0.388,0.577,0.232,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:44.758,141087,480,0.387,0.576,0.228,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:45.260,141549,470,0.379,0.564,0.192,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:45.762,142069,480,0.387,0.576,0.228,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:46.264,142586,499,0.402,0.599,0.297,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:46.767,143106,508,0.409,0.61,0.329,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:47.264,143568,505,0.407,0.606,0.318,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:47.763,144088,508,0.409,0.61,0.329,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
2026-05-27T21:54:48.384,144709,498,0.401,0.598,0.293,50.0,5000,110.0,1,0.0,0.0,0,0.0,0.0,15,4,4 keran stabil,stable
