pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase
2026-06-09T23:13:58.865,162132,556,0.446733333,0.656733333,0.470333333,85,5000,187,1,184.03,0.907,166,0.994,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:13:59.429,162695,563,0.444066667,0.656066667,0.468333333,85,5000,187,1,184.09,0.907,166,0.994,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:13:59.989,163278,553,0.447,0.657333333,0.4724,85,5000,187,1,184.01,0.907,166,0.994,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:00.551,163804,547,0.447733333,0.659866667,0.480266667,85,5000,187,1,184.01,0.907,166,0.994,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:01.132,164389,550,0.446533333,0.6598,0.479866667,85,5000,187,1,184.22,0.907,166,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:01.636,164914,553,0.448066667,0.6608,0.4828,85,5000,187,1,184.22,0.907,166,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:02.131,165393,554,0.448133333,0.662666667,0.4886,85,5000,187,1,184.25,0.908,166,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:02.631,165918,551,0.449666667,0.6628,0.488933333,85,5000,187,1,184.25,0.908,166,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:03.196,166493,552,0.4492,0.6622,0.487133333,85,5000,187,1,184.24,0.907,166,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:03.744,167018,558,0.450066667,0.660733333,0.4826,85,5000,187,1,184.24,0.907,166,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:04.287,167540,579,0.453933333,0.663933333,0.492266667,90,5000,198,1,184.23,0.907,166,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:04.787,168065,601,0.461333333,0.6746,0.524266667,90,5000,198,1,184.23,0.907,166,0.993,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:05.347,168627,582,0.4686,0.6838,0.551333333,90,5000,198,1,194.71,0.911,176,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:05.848,169152,582,0.472,0.689933333,0.569666667,90,5000,198,1,194.71,0.911,176,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:06.348,169622,594,0.472933333,0.689933333,0.569933333,90,5000,198,1,194.92,0.91,177,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:06.847,170147,586,0.474266667,0.690666667,0.572533333,90,5000,198,1,194.92,0.91,177,0.997,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:07.407,170669,587,0.473,0.6914,0.574733333,90,5000,198,1,194.93,0.91,176,0.992,0.01,37,0,0,0,0 keran stabil,stable
2026-06-09T23:14:07.906,171194,581,0.4728,0.690866667,0.5732,90,5000,198,1,194.93,0.91,176,0.992,0.01,37,0,0,0,0 keran stabil,stable
