pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase
2026-06-09T22:38:09.938,2377368,410,0.3302666666666667,0.48519999999999996,0.009533333333333333,60.0,5000,132.0,1,32.59,0.165,5,0.929,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:10.498,2377930,409,0.32880000000000004,0.484,0.009333333333333332,60.0,5000,132.0,1,38.56,0.199,7,0.912,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:10.996,2378455,414,0.32953333333333334,0.4841333333333333,0.009399999999999999,60.0,5000,132.0,1,38.56,0.199,7,0.912,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:11.556,2379030,412,0.3326,0.4854,0.009933333333333332,60.0,5000,132.0,1,42.2,0.221,8,0.857,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:12.119,2379555,407,0.3332666666666667,0.4866,0.009933333333333332,60.0,5000,132.0,1,42.2,0.221,8,0.857,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:12.730,2380183,411,0.33046666666666663,0.4856666666666667,0.010066666666666666,60.0,5000,132.0,1,45.18,0.238,10,0.929,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:13.287,2380708,409,0.3326,0.4852666666666667,0.010666666666666666,60.0,5000,132.0,1,45.18,0.238,10,0.929,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:13.849,2381271,406,0.3328,0.48519999999999996,0.0104,60.0,5000,132.0,1,51.01,0.272,13,0.936,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:14.349,2381796,416,0.3400666666666667,0.4884,0.013000000000000001,60.0,5000,132.0,1,51.01,0.272,13,0.936,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:14.910,2382371,404,0.3379333333333333,0.4878666666666666,0.012066666666666667,60.0,5000,132.0,1,54.41,0.291,15,0.947,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:15.411,2382896,407,0.3402,0.48833333333333334,0.013866666666666666,60.0,5000,132.0,1,54.41,0.291,15,0.947,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:15.970,2383418,428,0.3360666666666667,0.48679999999999995,0.0118,60.0,5000,132.0,1,54.68,0.293,15,0.936,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:16.535,2383970,414,0.33540000000000003,0.48666666666666664,0.011666666666666665,60.0,5000,132.0,1,54.59,0.293,15,0.937,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:17.036,2384496,410,0.3356,0.4876,0.014733333333333333,60.0,5000,132.0,1,54.59,0.293,15,0.937,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:17.534,2385018,410,0.3350666666666667,0.48793333333333333,0.014466666666666666,60.0,5000,132.0,1,56.1,0.301,16,0.947,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:18.095,2385543,402,0.3345333333333334,0.4882666666666667,0.014666666666666666,60.0,5000,132.0,1,56.1,0.301,16,0.947,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:18.594,2386096,406,0.3316,0.48586666666666667,0.010533333333333334,60.0,5000,132.0,1,56.53,0.304,16,0.931,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:19.155,2386621,451,0.3320666666666667,0.48386666666666667,0.011399999999999999,60.0,5000,132.0,1,56.53,0.304,16,0.931,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:19.656,2387144,408,0.33226666666666665,0.4831333333333333,0.011399999999999999,60.0,5000,132.0,1,56.54,0.304,16,0.93,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:20.217,2387669,411,0.33193333333333336,0.483,0.0118,60.0,5000,132.0,1,56.54,0.304,16,0.93,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:20.779,2388231,411,0.33213333333333334,0.4841333333333333,0.0106,60.0,5000,132.0,1,56.54,0.304,16,0.93,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:21.279,2388756,411,0.33153333333333335,0.4835333333333333,0.010333333333333333,60.0,5000,132.0,1,56.54,0.304,16,0.93,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:21.840,2389331,412,0.332,0.48366666666666663,0.009133333333333332,60.0,5000,132.0,1,51.51,0.275,13,0.917,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:22.340,2389856,411,0.3296,0.4836,0.009866666666666666,60.0,5000,132.0,1,51.51,0.275,13,0.917,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:22.901,2390379,418,0.3316,0.4854,0.0104,60.0,5000,132.0,1,51.81,0.276,13,0.909,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:23.399,2390904,386,0.33266666666666667,0.4855333333333333,0.011,60.0,5000,132.0,1,51.81,0.276,13,0.909,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:23.897,2391361,400,0.33313333333333334,0.4857333333333333,0.010266666666666667,60.0,5000,132.0,1,46.1,0.243,10,0.892,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:24.395,2391886,398,0.33186666666666664,0.48460000000000003,0.0098,60.0,5000,132.0,1,46.1,0.243,10,0.892,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:24.955,2392461,409,0.328,0.48333333333333334,0.009199999999999998,60.0,5000,132.0,1,32.11,0.162,4,0.768,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:25.516,2392986,422,0.3290666666666667,0.483,0.009066666666666666,60.0,5000,132.0,1,32.11,0.162,4,0.768,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:26.016,2393509,408,0.329,0.4831333333333333,0.009399999999999999,60.0,5000,132.0,1,0.3,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:26.575,2394071,405,0.3294666666666667,0.4842,0.0096,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:27.075,2394592,406,0.3232666666666667,0.48213333333333336,0.0096,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:27.698,2395214,409,0.32153333333333334,0.4822666666666667,0.009466666666666667,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:28.261,2395739,406,0.32106666666666667,0.484,0.012199999999999999,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:28.759,2396290,467,0.33053333333333335,0.4862666666666666,0.0134,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:29.289,2396815,409,0.3333333333333333,0.48693333333333333,0.014,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:29.806,2397339,410,0.3344,0.48306666666666664,0.011533333333333333,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:30.368,2397859,411,0.33,0.4826,0.010333333333333333,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:30.913,2398414,396,0.328,0.4808,0.009266666666666666,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:31.411,2398937,394,0.32713333333333333,0.4841333333333333,0.009533333333333333,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:31.957,2399463,411,0.3287333333333333,0.48366666666666663,0.009733333333333333,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:32.473,2399985,407,0.3274,0.4844,0.010466666666666668,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:33.018,2400541,420,0.32913333333333333,0.48366666666666663,0.010266666666666667,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:33.541,2401066,408,0.3298666666666667,0.4824,0.0104,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:34.031,2401587,406,0.3326,0.48246666666666665,0.0104,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:34.578,2402141,399,0.33060000000000006,0.48173333333333335,0.010466666666666668,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:35.138,2402664,401,0.33313333333333334,0.4845333333333333,0.012066666666666667,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:35.640,2403189,423,0.3350666666666667,0.4865333333333333,0.012266666666666667,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:36.204,2403714,408,0.33673333333333333,0.4874,0.012533333333333334,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:36.700,2404266,415,0.33653333333333335,0.48766666666666664,0.0118,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:37.262,2404786,411,0.33366666666666667,0.486,0.010933333333333333,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:37.762,2405314,413,0.3312,0.48546666666666666,0.010533333333333334,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:38.379,2405944,399,0.32720000000000005,0.48546666666666666,0.01,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:38.932,2406486,393,0.3276,0.4852666666666667,0.010466666666666668,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:39.435,2407011,420,0.32766666666666666,0.48386666666666667,0.010533333333333334,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:39.998,2407535,411,0.32926666666666665,0.48346666666666666,0.011466666666666665,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:40.500,2408056,411,0.32913333333333333,0.48160000000000003,0.010866666666666667,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:41.063,2408611,407,0.3312,0.4823333333333333,0.010733333333333334,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:41.562,2409135,407,0.33140000000000003,0.4815333333333333,0.009533333333333333,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:42.108,2409656,410,0.3302666666666667,0.4825333333333333,0.009533333333333333,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:42.671,2410212,412,0.3297333333333333,0.48446666666666666,0.011000000000000001,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:43.170,2410737,431,0.32939999999999997,0.48446666666666666,0.011399999999999999,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:43.813,2411364,415,0.3312,0.48586666666666667,0.0118,60.0,5000,132.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:44.408,2411993,420,0.3327333333333334,0.4849333333333333,0.012533333333333334,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:44.988,2412545,400,0.3328666666666667,0.4862666666666666,0.011666666666666665,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:45.568,2413169,410,0.33133333333333337,0.48593333333333333,0.011066666666666667,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:46.094,2413686,418,0.331,0.485,0.009133333333333332,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:46.642,2414252,395,0.3302666666666667,0.4842,0.009133333333333332,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
2026-06-09T22:38:47.200,2414773,416,0.3265333333333334,0.48173333333333335,0.009,40.0,5000,88.0,1,0.0,0.0,0,0.0,0.01,705,0,0.0,0,0 keran stabil,stable
