pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-06-16T23:22:12.476,5121865,486,0.395733333,0.579666667,0.239533333,76.32,5000,167.91,1,166.15,0.875,144,0.99,0.04,4823,1,76.32,-,Belum ditandai,unset,0.3,1,0,
2026-06-16T23:22:13.049,5122395,478,0.393933333,0.578133333,0.235466667,76.32,5000,167.91,1,166.15,0.875,144,0.99,0.04,4823,1,76.32,-,Belum ditandai,unset,0.3,1,0,
2026-06-16T23:22:13.616,5122966,488,0.3936,0.576,0.228733333,76.32,5000,167.91,1,166.17,0.876,144,0.989,0.04,4823,1,76.32,-,Belum ditandai,unset,0.3,1,0,
2026-06-16T23:22:14.125,5123496,490,0.390933333,0.573933333,0.222466667,76.32,5000,167.91,1,166.17,0.876,144,0.989,0.04,4823,1,76.32,-,Belum ditandai,unset,0.3,1,0,
2026-06-16T23:22:14.720,5124077,486,0.39,0.572333333,0.217133333,76.32,5000,167.91,1,166.12,0.878,144,0.987,0.04,4823,1,76.32,-,Belum ditandai,unset,0.3,1,0,
2026-06-16T23:22:15.297,5124657,486,0.3882,0.571733333,0.215666667,78.78,5000,173.31,1,166.13,0.881,145,0.99,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:15.828,5125187,494,0.392133333,0.574733333,0.224466667,78.78,5000,173.31,1,166.13,0.881,145,0.99,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:16.407,5125768,499,0.3972,0.580666667,0.2422,78.78,5000,173.31,1,170.68,0.896,151,0.987,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:16.906,5126298,494,0.402266667,0.586333333,0.2586,78.78,5000,173.31,1,170.68,0.896,151,0.987,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
2026-06-16T23:22:17.424,5126772,506,0.403666667,0.588733333,0.265866667,78.78,5000,173.31,1,171.21,0.891,151,0.989,0.04,4823,1,78.78,-,Belum ditandai,unset,0.3,2,0,
