pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-06-16T07:11:24.475,214458,463,0.398333333,0.583666667,0.251066667,75,5000,165,1,164.26,0.883,143,0.985,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:25.044,214983,481,0.396866667,0.5832,0.2496,75,5000,165,1,164.26,0.883,143,0.985,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:25.597,215567,500,0.397266667,0.583733333,0.251,75,5000,165,1,164.34,0.883,143,0.985,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:26.122,216092,528,0.3992,0.584733333,0.253933333,75,5000,165,1,164.34,0.883,143,0.985,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:26.728,216677,511,0.4002,0.585466667,0.256133333,75,5000,165,1,164.35,0.882,143,0.986,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:27.403,217365,458,0.3956,0.584666667,0.2538,75,5000,165,1,164.4,0.883,143,0.985,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:27.950,217891,496,0.3962,0.583866667,0.251666667,75,5000,165,1,164.4,0.883,143,0.985,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:28.494,218476,519,0.397533333,0.5836,0.251133333,75,5000,165,1,164.33,0.882,143,0.986,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:29.055,219001,506,0.400466667,0.583333333,0.250466667,75,5000,165,1,164.33,0.882,143,0.986,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:29.637,219585,498,0.3996,0.583,0.2494,75,5000,165,1,164.37,0.881,143,0.987,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:30.245,220215,474,0.3958,0.581933333,0.245533333,75,5000,165,1,164.37,0.881,143,0.987,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:30.742,220695,468,0.397,0.5826,0.247533333,75,5000,165,1,164.28,0.881,143,0.988,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:31.240,221220,497,0.397866667,0.582933333,0.2486,75,5000,165,1,164.28,0.881,143,0.988,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:31.847,221804,519,0.3986,0.582666667,0.248,75,5000,165,1,164.2,0.879,142,0.983,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:32.409,222388,528,0.400066667,0.582733333,0.2482,75,5000,165,1,164.37,0.88,143,0.988,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:32.907,222914,497,0.398333333,0.5828,0.248066667,75,5000,165,1,164.37,0.88,143,0.988,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:33.405,223393,502,0.399466667,0.583866667,0.251066667,75,5000,165,1,164.31,0.879,142,0.983,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:33.904,223918,482,0.399,0.583866667,0.251,75,5000,165,1,164.31,0.879,142,0.983,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:34.403,224397,485,0.4022,0.583866667,0.2516,75,5000,165,1,164.34,0.879,143,0.989,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:34.964,224923,453,0.399066667,0.583466667,0.250733333,75,5000,165,1,164.34,0.879,143,0.989,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:35.525,225507,470,0.396533333,0.5836,0.251,75,5000,165,1,164.59,0.879,143,0.988,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:36.027,226032,494,0.3958,0.5836,0.250933333,75,5000,165,1,164.59,0.879,143,0.988,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:36.528,226512,497,0.393266667,0.582466667,0.247466667,75,5000,165,1,164.65,0.879,143,0.988,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:37.131,227142,510,0.401333333,0.582733333,0.248466667,75,5000,165,1,164.65,0.879,143,0.988,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:37.708,227726,485,0.400666667,0.583066667,0.249066667,75,5000,165,1,164.6,0.878,143,0.989,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:38.260,228251,454,0.397533333,0.583666667,0.250933333,75,5000,165,1,164.6,0.878,143,0.989,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:38.749,228731,460,0.397133333,0.583533333,0.250266667,75,5000,165,1,164.5,0.878,143,0.99,0.03,156,0,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:39.255,229258,491,0.398733333,0.583933333,0.2516,75,5000,165,1,164.5,0.878,143,0.99,0.03,156,1,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:39.746,229736,452,0.4008,0.583533333,0.2504,75,5000,165,1,164.51,0.878,143,0.99,0.03,156,1,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:40.250,230261,488,0.3974,0.582266667,0.246933333,75,5000,165,1,164.51,0.878,143,0.99,0.03,156,1,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:40.839,230845,499,0.3982,0.581,0.2434,75,5000,165,1,164.49,0.878,142,0.983,0.03,156,1,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:41.402,231429,529,0.397933333,0.580866667,0.242866667,75,5000,165,1,164.54,0.878,143,0.989,0.03,156,1,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:41.964,231955,494,0.397733333,0.580933333,0.242666667,75,5000,165,1,164.54,0.878,143,0.989,0.03,156,1,0,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:42.524,232540,502,0.397866667,0.583866667,0.251133333,76.69,5000,168.72,1,164.58,0.878,143,0.989,0.03,156,1,76.69,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:43.087,233070,509,0.400333333,0.589266667,0.266866667,76.69,5000,168.72,1,164.58,0.878,143,0.989,0.03,156,1,76.69,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:43.647,233640,501,0.4074,0.5962,0.2874,76.69,5000,168.72,1,167.95,0.885,147,0.988,0.03,156,1,76.69,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:44.146,234170,508,0.4122,0.599266667,0.296866667,76.69,5000,168.72,1,167.95,0.885,147,0.988,0.03,156,1,76.69,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:44.754,234751,501,0.4114,0.5988,0.296266667,76.69,5000,168.72,1,167.91,0.886,147,0.988,0.03,156,1,76.69,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:45.251,235281,505,0.408266667,0.597,0.2916,76.65,5000,168.62,1,167.91,0.886,147,0.988,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:45.751,235755,506,0.405866667,0.596266667,0.289066667,76.65,5000,168.62,1,167.93,0.886,147,0.987,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:46.249,236285,508,0.406066667,0.596133333,0.288266667,76.65,5000,168.62,1,167.93,0.886,147,0.987,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:46.749,236760,508,0.405933333,0.596,0.2882,76.65,5000,168.62,1,167.8,0.885,147,0.989,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:47.249,237290,504,0.405933333,0.595866667,0.287933333,76.65,5000,168.62,1,167.8,0.885,147,0.989,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:47.748,237764,499,0.4052,0.5964,0.289533333,76.65,5000,168.62,1,167.77,0.885,147,0.99,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:48.278,238294,502,0.405,0.596733333,0.29,76.65,5000,168.64,1,167.77,0.885,147,0.99,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:48.870,238875,500,0.405,0.595933333,0.287666667,76.65,5000,168.64,1,167.81,0.885,147,0.989,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:49.431,239455,505,0.405133333,0.594933333,0.285333333,76.65,5000,168.64,1,167.86,0.884,147,0.99,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:49.929,239985,510,0.405,0.594666667,0.284866667,76.65,5000,168.64,1,167.86,0.884,147,0.99,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:50.429,240460,506,0.404933333,0.5956,0.287533333,76.65,5000,168.64,1,167.89,0.883,147,0.991,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:50.929,240990,505,0.406,0.595933333,0.2882,76.65,5000,168.64,1,167.89,0.883,147,0.991,0.03,156,1,76.65,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:51.427,241465,510,0.407133333,0.596066667,0.287733333,76.98,5000,169.37,1,167.82,0.883,146,0.985,0.03,156,1,76.98,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:51.927,241995,502,0.407466667,0.596533333,0.2892,76.98,5000,169.37,1,167.82,0.883,146,0.985,0.03,156,1,76.98,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:52.426,242469,512,0.4078,0.597066667,0.290466667,76.98,5000,169.37,1,168.5,0.885,147,0.985,0.03,156,1,76.98,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:52.924,242999,506,0.4084,0.597533333,0.292066667,76.98,5000,169.37,1,168.5,0.885,147,0.985,0.03,156,1,76.98,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:53.424,243474,502,0.407933333,0.597666667,0.293,76.98,5000,169.37,1,168.47,0.884,147,0.987,0.03,156,1,76.98,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:53.924,244004,504,0.4078,0.597933333,0.2936,76.98,5000,169.37,1,168.47,0.884,147,0.987,0.03,156,1,76.98,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:54.423,244478,504,0.4074,0.598533333,0.2956,76.99,5000,169.39,1,168.59,0.884,147,0.986,0.03,156,1,76.99,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:54.986,245009,519,0.407733333,0.599,0.297,76.99,5000,169.39,1,168.59,0.884,147,0.986,0.03,156,1,76.99,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:55.546,245589,508,0.4082,0.599133333,0.2978,76.99,5000,169.39,1,168.55,0.884,147,0.986,0.03,156,1,76.99,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:56.044,246119,509,0.4086,0.598733333,0.2964,76.99,5000,169.39,1,168.55,0.884,147,0.986,0.03,156,1,76.99,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:56.545,246594,509,0.409733333,0.599066667,0.296466667,76.99,5000,169.39,1,168.68,0.884,147,0.985,0.03,156,1,76.99,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:57.166,247230,507,0.408666667,0.598666667,0.2954,77.07,5000,169.56,1,168.68,0.884,147,0.985,0.03,156,1,77.07,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:57.665,247705,510,0.409333333,0.5986,0.2952,77.07,5000,169.56,1,168.63,0.884,147,0.986,0.03,156,1,77.07,2,2 keran stabil,stable,0.3,1,0,
2026-06-16T07:11:58.275,248341,505,0.409133333,0.598533333,0.2954,77.07,5000,169.56,1,168.63,0.884,147,0.986,0.03,156,1,77.07,2,2 keran stabil,stable,0.3,1,0,
