pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_voltage_raw_v,jsy_current_raw_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision,event
2026-07-02T02:10:44.926,156801,441,0.3545333333333333,0.5173333333333333,0.055,65.0,5000,143.0,1,140.48,0.686,145.01,0.762,108,0.977,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-07-02T02:10:45.529,157382,446,0.3544,0.5184,0.057866666666666663,65.0,5000,143.0,1,140.46,0.686,144.99,0.762,108,0.977,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-07-02T02:10:46.107,157962,437,0.35213333333333335,0.5188666666666667,0.0596,65.0,5000,143.0,1,140.47,0.685,145.0,0.761,108,0.978,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-07-02T02:10:46.638,158492,431,0.35126666666666667,0.5190666666666667,0.0604,65.0,5000,143.0,1,140.47,0.685,145.0,0.761,108,0.978,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-07-02T02:10:47.200,159073,434,0.35173333333333334,0.5187333333333334,0.06046666666666667,65.0,5000,143.0,1,140.38,0.685,144.91,0.761,107,0.97,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-07-02T02:10:47.760,159603,441,0.3549999999999999,0.5186666666666667,0.0586,65.0,5000,143.0,1,140.38,0.685,144.91,0.761,107,0.97,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-07-02T02:10:48.283,160183,440,0.3549333333333333,0.5187333333333334,0.05893333333333333,65.0,5000,143.0,1,140.45,0.684,144.98,0.76,107,0.971,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-07-02T02:10:48.838,160713,446,0.35406666666666664,0.5184666666666666,0.0574,65.0,5000,143.0,1,140.45,0.684,144.98,0.76,107,0.971,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-07-02T02:10:49.338,161188,439,0.3518,0.5181333333333333,0.05806666666666667,65.0,5000,143.0,1,140.48,0.684,145.01,0.76,107,0.97,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
2026-07-02T02:10:49.840,161718,401,0.3505333333333333,0.5172666666666667,0.056466666666666665,65.0,5000,143.0,1,140.48,0.684,145.01,0.76,107,0.97,0.07,68,0,0.0,-,Belum ditandai,unset,0.3,1,0,
