Record Length,700
Source,CH1
No.,Volt
1,-116.000000
2,-204.000000
3,-268.000000
4,-300.000000
5,-308.000000
6,-316.000000
7,-300.000000
8,-236.000000
9,-156.000000
10,-60.000000
11,-4.000000
12,-4.000000
13,-4.000000
14,-4.000000
15,-12.000000
16,-4.000000
17,-4.000000
18,-4.000000
19,-12.000000
20,-36.000000
21,-116.000000
22,-212.000000
23,-276.000000
24,-300.000000
25,-308.000000
26,-316.000000
27,-300.000000
28,-228.000000
29,-140.000000
30,-52.000000
31,-4.000000
32,-4.000000
33,-4.000000
34,-4.000000
35,-12.000000
36,-12.000000
37,-4.000000
38,-4.000000
39,-4.000000
40,-20.000000
41,-116.000000
42,-204.000000
43,-268.000000
44,-300.000000
45,-308.000000
46,-316.000000
47,-300.000000
48,-236.000000
49,-156.000000
50,-60.000000
51,-4.000000
52,-4.000000
53,-4.000000
54,-4.000000
55,-12.000000
56,-4.000000
57,-4.000000
58,-4.000000
59,-4.000000
60,-20.000000
61,-116.000000
62,-204.000000
63,-268.000000
64,-300.000000
65,-308.000000
66,-316.000000
67,-300.000000
68,-236.000000
69,-156.000000
70,-68.000000
71,-12.000000
72,-4.000000
73,-4.000000
74,-4.000000
75,-12.000000
76,-12.000000
77,-12.000000
78,-4.000000
79,-4.000000
80,-20.000000
81,-108.000000
82,-204.000000
83,-276.000000
84,-300.000000
85,-308.000000
86,-316.000000
87,-300.000000
88,-236.000000
89,-156.000000
90,-60.000000
91,-4.000000
92,-4.000000
93,-12.000000
94,-12.000000
95,-4.000000
96,-4.000000
97,-4.000000
98,-4.000000
99,-12.000000
100,-20.000000
101,-116.000000
102,-204.000000
103,-268.000000
104,-300.000000
105,-316.000000
106,-316.000000
107,-308.000000
108,-236.000000
109,-156.000000
110,-68.000000
111,-4.000000
112,-4.000000
113,-12.000000
114,-12.000000
115,-4.000000
116,-4.000000
117,-4.000000
118,-4.000000
119,-4.000000
120,-28.000000
121,-108.000000
122,-204.000000
123,-276.000000
124,-300.000000
125,-316.000000
126,-316.000000
127,-300.000000
128,-236.000000
129,-156.000000
130,-76.000000
131,-12.000000
132,-12.000000
133,-12.000000
134,-4.000000
135,-4.000000
136,-4.000000
137,-4.000000
138,-12.000000
139,-4.000000
140,-20.000000
141,-108.000000
142,-196.000000
143,-268.000000
144,-300.000000
145,-308.000000
146,-316.000000
147,-308.000000
148,-244.000000
149,-156.000000
150,-68.000000
151,-4.000000
152,-4.000000
153,-4.000000
154,-12.000000
155,-12.000000
156,-4.000000
157,-4.000000
158,-12.000000
159,-4.000000
160,-20.000000
161,-108.000000
162,-204.000000
163,-268.000000
164,-300.000000
165,-308.000000
166,-308.000000
167,-308.000000
168,-244.000000
169,-156.000000
170,-68.000000
171,-12.000000
172,-4.000000
173,-4.000000
174,-4.000000
175,-4.000000
176,-4.000000
177,-4.000000
178,-12.000000
179,-4.000000
180,-20.000000
181,-108.000000
182,-204.000000
183,-268.000000
184,-300.000000
185,-308.000000
186,-316.000000
187,-308.000000
188,-236.000000
189,-156.000000
190,-60.000000
191,-12.000000
192,-4.000000
193,-4.000000
194,-4.000000
195,-4.000000
196,-4.000000
197,-12.000000
198,-4.000000
199,-4.000000
200,-12.000000
201,-100.000000
202,-204.000000
203,-260.000000
204,-300.000000
205,-308.000000
206,-316.000000
207,-308.000000
208,-236.000000
209,-156.000000
210,-68.000000
211,-4.000000
212,-4.000000
213,-4.000000
214,-12.000000
215,-4.000000
216,-4.000000
217,-4.000000
218,-4.000000
219,-12.000000
220,-20.000000
221,-116.000000
222,-204.000000
223,-268.000000
224,-300.000000
225,-308.000000
226,-316.000000
227,-308.000000
228,-244.000000
229,-156.000000
230,-68.000000
231,-12.000000
232,-4.000000
233,-12.000000
234,-12.000000
235,-4.000000
236,-4.000000
237,-4.000000
238,-4.000000
239,-4.000000
240,-20.000000
241,-100.000000
242,-196.000000
243,-268.000000
244,-300.000000
245,-316.000000
246,-316.000000
247,-308.000000
248,-244.000000
249,-164.000000
250,-76.000000
251,-4.000000
252,-12.000000
253,-4.000000
254,-4.000000
255,-4.000000
256,-4.000000
257,-4.000000
258,-4.000000
259,-4.000000
260,-12.000000
261,-108.000000
262,-196.000000
263,-268.000000
264,-300.000000
265,-308.000000
266,-316.000000
267,-308.000000
268,-244.000000
269,-156.000000
270,-76.000000
271,-4.000000
272,-12.000000
273,-4.000000
274,-12.000000
275,-12.000000
276,-4.000000
277,-4.000000
278,-4.000000
279,-4.000000
280,-12.000000
281,-100.000000
282,-196.000000
283,-268.000000
284,-300.000000
285,-308.000000
286,-316.000000
287,-308.000000
288,-244.000000
289,-164.000000
290,-76.000000
291,-4.000000
292,-4.000000
293,-4.000000
294,-4.000000
295,-12.000000
296,-4.000000
297,-4.000000
298,-4.000000
299,-4.000000
300,-12.000000
301,-100.000000
302,-196.000000
303,-260.000000
304,-300.000000
305,-316.000000
306,-316.000000
307,-308.000000
308,-244.000000
309,-164.000000
310,-76.000000
311,-4.000000
312,-4.000000
313,-4.000000
314,-4.000000
315,-12.000000
316,-4.000000
317,-4.000000
318,-4.000000
319,-4.000000
320,-20.000000
321,-100.000000
322,-196.000000
323,-268.000000
324,-300.000000
325,-308.000000
326,-316.000000
327,-308.000000
328,-244.000000
329,-164.000000
330,-76.000000
331,-4.000000
332,-4.000000
333,-4.000000
334,-4.000000
335,-4.000000
336,-4.000000
337,-12.000000
338,-12.000000
339,-4.000000
340,-12.000000
341,-100.000000
342,-196.000000
343,-268.000000
344,-300.000000
345,-308.000000
346,-316.000000
347,-308.000000
348,-244.000000
349,-164.000000
350,-76.000000
351,-12.000000
352,-12.000000
353,-4.000000
354,-12.000000
355,-4.000000
356,-4.000000
357,-4.000000
358,-4.000000
359,-4.000000
360,-20.000000
361,-100.000000
362,-196.000000
363,-260.000000
364,-300.000000
365,-308.000000
366,-316.000000
367,-308.000000
368,-252.000000
369,-164.000000
370,-84.000000
371,-12.000000
372,-4.000000
373,-4.000000
374,-4.000000
375,-4.000000
376,-12.000000
377,-4.000000
378,-12.000000
379,-4.000000
380,-12.000000
381,-100.000000
382,-196.000000
383,-260.000000
384,-300.000000
385,-308.000000
386,-316.000000
387,-308.000000
388,-252.000000
389,-164.000000
390,-76.000000
391,-12.000000
392,-12.000000
393,-12.000000
394,-4.000000
395,-4.000000
396,-4.000000
397,-12.000000
398,-4.000000
399,-4.000000
400,-12.000000
401,-92.000000
402,-188.000000
403,-260.000000
404,-300.000000
405,-308.000000
406,-308.000000
407,-308.000000
408,-244.000000
409,-164.000000
410,-76.000000
411,-12.000000
412,-4.000000
413,-12.000000
414,-4.000000
415,-4.000000
416,-4.000000
417,-4.000000
418,-4.000000
419,-12.000000
420,-12.000000
421,-100.000000
422,-196.000000
423,-260.000000
424,-300.000000
425,-316.000000
426,-316.000000
427,-308.000000
428,-252.000000
429,-172.000000
430,-76.000000
431,-4.000000
432,-4.000000
433,-4.000000
434,-4.000000
435,-4.000000
436,-12.000000
437,-4.000000
438,-4.000000
439,-4.000000
440,-4.000000
441,-92.000000
442,-196.000000
443,-260.000000
444,-292.000000
445,-308.000000
446,-316.000000
447,-308.000000
448,-252.000000
449,-164.000000
450,-76.000000
451,-4.000000
452,-4.000000
453,-4.000000
454,-4.000000
455,-4.000000
456,-4.000000
457,-4.000000
458,-12.000000
459,-4.000000
460,-12.000000
461,-92.000000
462,-188.000000
463,-260.000000
464,-300.000000
465,-308.000000
466,-316.000000
467,-308.000000
468,-252.000000
469,-172.000000
470,-84.000000
471,-12.000000
472,-4.000000
473,-4.000000
474,-4.000000
475,-4.000000
476,-12.000000
477,-4.000000
478,-12.000000
479,-12.000000
480,-12.000000
481,-92.000000
482,-188.000000
483,-260.000000
484,-300.000000
485,-308.000000
486,-316.000000
487,-308.000000
488,-252.000000
489,-172.000000
490,-84.000000
491,-4.000000
492,-4.000000
493,-4.000000
494,-4.000000
495,-4.000000
496,-4.000000
497,-4.000000
498,-4.000000
499,-4.000000
500,-4.000000
501,-92.000000
502,-188.000000
503,-260.000000
504,-292.000000
505,-308.000000
506,-316.000000
507,-308.000000
508,-252.000000
509,-172.000000
510,-84.000000
511,-4.000000
512,-12.000000
513,-4.000000
514,-4.000000
515,-4.000000
516,-4.000000
517,-12.000000
518,-12.000000
519,-4.000000
520,-4.000000
521,-84.000000
522,-188.000000
523,-260.000000
524,-292.000000
525,-308.000000
526,-316.000000
527,-308.000000
528,-252.000000
529,-172.000000
530,-84.000000
531,-12.000000
532,-4.000000
533,-12.000000
534,-4.000000
535,-4.000000
536,-4.000000
537,-4.000000
538,-4.000000
539,-4.000000
540,-12.000000
541,-92.000000
542,-188.000000
543,-260.000000
544,-300.000000
545,-316.000000
546,-316.000000
547,-308.000000
548,-252.000000
549,-172.000000
550,-84.000000
551,-12.000000
552,-4.000000
553,-4.000000
554,-4.000000
555,-4.000000
556,-4.000000
557,-4.000000
558,-4.000000
559,-4.000000
560,-4.000000
561,-84.000000
562,-188.000000
563,-252.000000
564,-292.000000
565,-308.000000
566,-324.000000
567,-308.000000
568,-252.000000
569,-172.000000
570,-84.000000
571,-4.000000
572,-12.000000
573,-4.000000
574,-4.000000
575,-4.000000
576,-4.000000
577,-4.000000
578,-4.000000
579,-12.000000
580,-12.000000
581,-84.000000
582,-180.000000
583,-252.000000
584,-292.000000
585,-308.000000
586,-316.000000
587,-308.000000
588,-260.000000
589,-172.000000
590,-92.000000
591,-12.000000
592,-12.000000
593,-4.000000
594,-4.000000
595,-4.000000
596,-4.000000
597,-4.000000
598,-4.000000
599,-4.000000
600,-4.000000
601,-84.000000
602,-188.000000
603,-260.000000
604,-300.000000
605,-308.000000
606,-316.000000
607,-308.000000
608,-244.000000
609,-172.000000
610,-84.000000
611,-12.000000
612,-4.000000
613,-4.000000
614,-4.000000
615,-4.000000
616,-4.000000
617,-4.000000
618,-4.000000
619,-4.000000
620,-4.000000
621,-84.000000
622,-180.000000
623,-260.000000
624,-300.000000
625,-308.000000
626,-316.000000
627,-308.000000
628,-260.000000
629,-180.000000
630,-92.000000
631,-4.000000
632,-12.000000
633,-4.000000
634,-4.000000
635,-4.000000
636,-12.000000
637,-4.000000
638,-4.000000
639,-4.000000
640,-4.000000
641,-84.000000
642,-180.000000
643,-260.000000
644,-300.000000
645,-316.000000
646,-316.000000
647,-316.000000
648,-252.000000
649,-180.000000
650,-84.000000
651,-4.000000
652,-4.000000
653,-4.000000
