pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision
2026-06-14T23:44:23.439,1441944,798,0.314333333,0.484066667,0.2198,75,5000,165,1,164.62,0.751,122,0.986,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:23.936,1442420,234,0.3296,0.481866667,0.221066667,75,5000,165,1,164.65,0.751,122,0.986,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:24.468,1442949,470,0.345666667,0.484466667,0.2318,75,5000,165,1,164.65,0.751,122,0.986,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:25.016,1443531,509,0.350666667,0.4904,0.230933333,75,5000,165,1,164.61,0.751,122,0.986,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:25.546,1444061,103,0.339933333,0.497333333,0.236333333,75,5000,165,1,164.61,0.751,122,0.986,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:26.154,1444642,0,0.335,0.4982,0.2398,75,5000,165,1,164.63,0.751,122,0.986,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:26.658,1445171,468,0.333466667,0.511733333,0.257866667,75,5000,165,1,164.63,0.751,122,0.986,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:27.155,1445647,208,0.316266667,0.508,0.247466667,75,5000,165,1,164.63,0.751,122,0.986,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:27.798,1446334,454,0.361266667,0.518466667,0.2488,75,5000,165,1,164.62,0.752,122,0.985,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:28.157,1446651,415,0.3334,0.500733333,0.2254,75,5000,165,1,164.62,0.752,122,0.985,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,1
2026-06-14T23:44:28.344,1446863,479,0.350533333,0.5008,0.214533333,77,5000,169.4,1,164.62,0.752,122,0.985,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:28.841,1447339,481,0.367266667,0.515533333,0.206333333,77,5000,169.4,1,166.31,0.754,124,0.988,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
2026-06-14T23:44:29.343,1447869,486,0.361333333,0.543866667,0.2118,77,5000,169.4,1,166.31,0.754,124,0.988,0.01,1052,0,0,4,4 keran stabil,stable,0.3,1,0
