pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision
2026-06-15T01:48:09.613,270620,359,0.360333333,0.535,0.1068,65,5000,143,1,144.28,0.809,114,0.976,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:10.184,271205,455,0.354933333,0.5314,0.1,65,5000,143,1,144.27,0.808,114,0.977,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:10.694,271730,451,0.354666667,0.5316,0.101266667,65,5000,143,1,144.27,0.808,114,0.977,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:11.222,272209,466,0.356666667,0.5324,0.103733333,65,5000,143,1,144.28,0.808,114,0.977,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:11.741,272734,450,0.365866667,0.534933333,0.107,65,5000,143,1,144.28,0.808,114,0.977,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:12.311,273309,455,0.365533333,0.5348,0.1066,65,5000,143,1,144.25,0.807,114,0.979,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:12.823,273834,445,0.364533333,0.533466667,0.102466667,65,5000,143,1,144.25,0.807,114,0.979,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:13.355,274357,452,0.364533333,0.533733333,0.102,65,5000,143,1,144.23,0.807,114,0.979,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:13.889,274918,458,0.365133333,0.533133333,0.0998,65,5000,143,1,144.25,0.807,113,0.97,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:14.404,275443,450,0.364066667,0.533133333,0.099533333,65,5000,143,1,144.25,0.807,113,0.97,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:14.902,275912,450,0.362066667,0.532733333,0.098933333,65,5000,143,1,144.26,0.806,113,0.971,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:15.403,276438,458,0.362933333,0.532666667,0.099133333,65,5000,143,1,144.26,0.806,113,0.971,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:15.964,276960,443,0.363133333,0.532266667,0.099266667,65,5000,143,1,144.26,0.806,113,0.971,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:16.463,277485,458,0.366,0.532666667,0.100266667,65,5000,143,1,144.26,0.806,113,0.971,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:16.541,277485,458,0.366,0.532666667,0.100266667,65,5000,143,1,144.26,0.806,113,0.971,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-15T01:48:17.024,278048,454,0.365333333,0.533,0.100733333,68,5000,149.6,1,144.69,0.808,114,0.975,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:17.525,278573,456,0.368066667,0.536,0.108533333,68,5000,149.6,1,144.69,0.808,114,0.975,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:18.023,279053,450,0.369133333,0.5402,0.121133333,68,5000,149.6,1,150.38,0.834,123,0.98,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:18.522,279578,462,0.3716,0.544,0.132533333,68,5000,149.6,1,150.38,0.834,123,0.98,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:19.023,280057,472,0.3726,0.546933333,0.140933333,68,5000,149.6,1,150.39,0.837,123,0.977,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:19.520,280582,440,0.371733333,0.5472,0.141733333,68,5000,149.6,1,150.39,0.837,123,0.977,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:20.020,281062,454,0.3712,0.547,0.141,68,5000,149.6,1,150.4,0.837,123,0.977,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:20.051,281062,454,0.3712,0.547,0.141,68,5000,149.6,1,150.4,0.837,123,0.977,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-15T01:48:20.522,281587,472,0.3724,0.546933333,0.142,71,5000,156.2,1,150.4,0.837,123,0.977,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:21.023,282067,481,0.3764,0.5506,0.152533333,71,5000,156.2,1,154.78,0.859,132,0.992,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:21.524,282592,478,0.3824,0.556066667,0.169333333,71,5000,156.2,1,154.78,0.859,132,0.992,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:22.023,283072,491,0.387,0.560866667,0.182866667,71,5000,156.2,1,156.47,0.867,133,0.98,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:22.523,283597,484,0.3864,0.563666667,0.191066667,71,5000,156.2,1,156.47,0.867,133,0.98,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:23.022,284076,480,0.386333333,0.564333333,0.192933333,71,5000,156.2,1,156.47,0.867,133,0.98,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:23.566,284496,466,0.385866667,0.564666667,0.193933333,71,5000,156.2,1,156.47,0.867,133,0.98,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-15T01:48:23.569,284601,486,0.385266667,0.564533333,0.193466667,71,5000,156.2,1,156.47,0.867,133,0.98,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:24.128,285176,493,0.388933333,0.5654,0.1958,74,5000,162.8,1,156.86,0.869,134,0.983,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:24.628,285701,494,0.39,0.569466667,0.208266667,74,5000,162.8,1,156.86,0.869,134,0.983,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:25.187,286223,526,0.396533333,0.575066667,0.225333333,74,5000,162.8,1,162.62,0.887,142,0.984,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:25.686,286748,473,0.3946,0.579666667,0.239133333,74,5000,162.8,1,162.62,0.887,142,0.984,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:26.249,287311,485,0.396933333,0.580933333,0.243133333,74,5000,162.8,1,162.61,0.896,144,0.988,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:26.750,287836,475,0.395466667,0.5808,0.242733333,74,5000,162.8,1,162.61,0.896,144,0.988,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:27.075,288105,511,0.3974,0.580733333,0.242533333,74,5000,162.8,1,162.61,0.896,144,0.988,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-15T01:48:27.252,288315,500,0.398466667,0.581066667,0.243666667,76,5000,167.2,1,162.61,0.896,144,0.988,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:27.752,288840,508,0.403,0.5854,0.256266667,76,5000,167.2,1,162.61,0.896,144,0.988,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:28.256,289310,507,0.4066,0.591333333,0.2738,76,5000,167.2,1,165.52,0.909,149,0.99,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:28.756,289835,508,0.406266667,0.597533333,0.292933333,76,5000,167.2,1,165.52,0.909,149,0.99,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:29.255,290357,504,0.406266667,0.600066667,0.3004,76,5000,167.2,1,166.65,0.913,150,0.985,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:29.819,290882,512,0.406133333,0.599666667,0.299066667,76,5000,167.2,1,166.65,0.913,150,0.985,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:30.380,291445,513,0.410266667,0.5998,0.299133333,76,5000,167.2,1,166.67,0.912,150,0.986,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:30.577,291655,495,0.4094,0.599533333,0.298533333,76,5000,167.2,1,166.67,0.912,150,0.986,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-15T01:48:30.941,292029,518,0.410133333,0.600066667,0.300266667,76,5000,167.2,1,166.7,0.912,150,0.986,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:31.503,292555,519,0.4118,0.600666667,0.302133333,76,5000,167.2,1,166.7,0.912,150,0.986,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:32.065,293139,510,0.412333333,0.6012,0.303733333,76,5000,167.2,1,166.64,0.911,150,0.988,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-15T01:48:32.565,293664,505,0.413533333,0.602133333,0.3068,76,5000,167.2,1,166.64,0.911,150,0.988,0.01,132,0,0,0,0 keran stabil,stable,0.3,1,0
