pc_timestamp,stm32_ms,adc_raw,adc_voltage_v,sensor_voltage_v,pressure_bar,duty_percent,frequency_hz,estimated_output_rms_v,jsy_online,jsy_voltage_rms_v,jsy_current_rms_a,jsy_active_power_w,jsy_power_factor,jsy_energy_kwh,jsy_error_count,nn_mode,nn_duty_percent,valve_open_count,valve_state_label,valve_phase,setpoint_bar,episode_id,is_decision
2026-06-14T22:07:38.329,202268,568,0.458066667,0.6676,0.502866667,80,5000,176,1,174.79,0.97,168,0.99,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:38.927,202852,568,0.455533333,0.665666667,0.497333333,80,5000,176,1,174.77,0.97,168,0.99,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:39.457,203377,559,0.453333333,0.665133333,0.4956,80,5000,176,1,174.77,0.97,168,0.99,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:40.051,203962,567,0.448666667,0.666533333,0.4996,80,5000,176,1,174.78,0.969,168,0.991,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:40.628,204546,564,0.451933333,0.6676,0.503,80,5000,176,1,174.8,0.969,168,0.991,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:41.131,205071,566,0.452533333,0.667266667,0.502333333,80,5000,176,1,174.8,0.969,168,0.991,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:41.207,205071,566,0.452533333,0.667266667,0.502333333,80,5000,176,1,174.8,0.969,168,0.991,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-14T22:07:41.632,205540,554,0.457133333,0.666666667,0.500666667,77,5000,169.4,1,174.81,0.968,168,0.992,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:42.238,206171,567,0.460666667,0.669133333,0.508266667,77,5000,169.4,1,174.81,0.968,168,0.992,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:42.737,206693,570,0.461,0.670266667,0.5116,77,5000,169.4,1,168.62,0.942,157,0.988,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:43.302,207218,563,0.457866667,0.669733333,0.509933333,77,5000,169.4,1,168.62,0.942,157,0.988,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:43.865,207781,566,0.455733333,0.668933333,0.506866667,77,5000,169.4,1,168.62,0.941,157,0.989,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:44.364,208306,565,0.4562,0.668866667,0.506333333,77,5000,169.4,1,168.62,0.941,157,0.989,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:44.711,208574,563,0.4552,0.668933333,0.5066,77,5000,169.4,1,168.62,0.941,157,0.989,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-14T22:07:44.933,208890,554,0.455333333,0.667,0.500733333,74,5000,162.8,1,168.62,0.941,157,0.989,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:45.438,209415,546,0.450933333,0.659133333,0.477533333,74,5000,162.8,1,168.62,0.941,157,0.989,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:45.939,209895,535,0.450866667,0.653,0.459666667,74,5000,162.8,1,162.7,0.912,146,0.983,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:46.442,210420,544,0.445466667,0.6482,0.445066667,74,5000,162.8,1,162.7,0.912,146,0.983,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:46.945,210900,536,0.445866667,0.6478,0.4438,74,5000,162.8,1,162.51,0.911,146,0.986,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:47.447,211425,546,0.441066667,0.6476,0.443133333,74,5000,162.8,1,162.51,0.911,146,0.986,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:47.951,211904,543,0.441666667,0.649666667,0.449333333,74,5000,162.8,1,162.49,0.911,146,0.986,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:48.217,212114,546,0.441333333,0.6486,0.4464,74,5000,162.8,1,162.49,0.911,146,0.986,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-14T22:07:48.451,212429,553,0.436333333,0.6486,0.446333333,71,5000,156.2,1,162.49,0.911,146,0.986,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:48.951,212909,551,0.437133333,0.65,0.450666667,71,5000,156.2,1,162.49,0.91,146,0.987,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:49.452,213434,549,0.437933333,0.650133333,0.450933333,71,5000,156.2,1,162.49,0.91,146,0.987,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:49.950,213914,551,0.438866667,0.650666667,0.452666667,71,5000,156.2,1,156.34,0.88,135,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:50.450,214439,553,0.437333333,0.649066667,0.447733333,71,5000,156.2,1,156.34,0.88,135,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:50.952,214918,555,0.434933333,0.6496,0.449466667,71,5000,156.2,1,156.36,0.88,135,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:51.455,215443,579,0.436933333,0.649733333,0.4496,71,5000,156.2,1,156.36,0.88,135,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:51.721,215607,535,0.436066667,0.649866667,0.449866667,71,5000,156.2,1,156.36,0.879,135,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-14T22:07:51.956,215923,561,0.442133333,0.6506,0.451866667,71,5000,156.2,1,156.36,0.879,135,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:52.460,216448,549,0.443266667,0.6488,0.446533333,71,5000,156.2,1,156.36,0.879,135,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:52.962,216928,549,0.443266667,0.648066667,0.4444,71,5000,156.2,1,156.38,0.879,135,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:53.463,217453,545,0.444533333,0.650133333,0.450733333,71,5000,156.2,1,156.38,0.879,135,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:53.964,217932,548,0.445133333,0.6506,0.452066667,71,5000,156.2,1,156.36,0.878,135,0.983,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:54.466,218457,551,0.439866667,0.65,0.4496,71,5000,156.2,1,156.36,0.878,135,0.983,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:54.969,218927,552,0.439533333,0.649466667,0.447933333,71,5000,156.2,1,156.35,0.877,135,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:55.235,219137,547,0.435466667,0.648666667,0.445533333,71,5000,156.2,1,156.35,0.877,135,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-14T22:07:55.471,219452,551,0.436933333,0.6492,0.447266667,71,5000,156.2,1,156.35,0.877,135,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:55.975,219974,565,0.4426,0.652533333,0.4574,71,5000,156.2,1,156.37,0.877,135,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:56.476,220499,570,0.443,0.652866667,0.4584,71,5000,156.2,1,156.37,0.877,135,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:56.980,220957,559,0.447866667,0.653933333,0.461733333,71,5000,156.2,1,156.38,0.877,135,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:57.486,221482,545,0.4482,0.651333333,0.454,71,5000,156.2,1,156.38,0.877,135,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:57.988,221961,546,0.447466667,0.650933333,0.453,71,5000,156.2,1,156.38,0.877,135,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:58.488,222486,550,0.445266667,0.649066667,0.4476,71,5000,156.2,1,156.38,0.877,135,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:58.741,222756,551,0.4484,0.650533333,0.452,71,5000,156.2,1,156.38,0.876,135,0.985,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-14T22:07:58.990,222966,538,0.444666667,0.6496,0.4492,71,5000,156.2,1,156.38,0.876,135,0.985,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:59.496,223491,542,0.445733333,0.650066667,0.4504,71,5000,156.2,1,156.38,0.876,135,0.985,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:07:59.997,223971,551,0.446333333,0.6524,0.457333333,71,5000,156.2,1,156.37,0.876,135,0.985,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:00.496,224496,544,0.447933333,0.651266667,0.454066667,71,5000,156.2,1,156.37,0.876,135,0.985,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:01.062,225080,555,0.449133333,0.652133333,0.4566,71,5000,156.2,1,156.37,0.875,134,0.979,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:01.628,225664,562,0.451266667,0.650133333,0.450533333,71,5000,156.2,1,156.37,0.875,134,0.979,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:02.193,226190,553,0.4444,0.6494,0.448133333,71,5000,156.2,1,156.37,0.875,134,0.979,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:02.255,226190,553,0.4444,0.6494,0.448133333,71,5000,156.2,1,156.37,0.875,134,0.979,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-14T22:08:02.756,226775,539,0.440266667,0.649466667,0.4484,71,5000,156.2,1,156.41,0.874,134,0.98,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:03.278,227300,526,0.437133333,0.650466667,0.4512,71,5000,156.2,1,156.41,0.874,134,0.98,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:03.859,227884,543,0.443066667,0.651733333,0.455133333,71,5000,156.2,1,156.41,0.874,134,0.98,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:04.362,228409,543,0.4446,0.652466667,0.4572,71,5000,156.2,1,156.41,0.874,134,0.98,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:04.857,228889,485,0.4402,0.651533333,0.454866667,71,5000,156.2,1,156.39,0.873,134,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:05.398,229414,560,0.4404,0.650733333,0.4522,71,5000,156.2,1,156.39,0.873,134,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:05.759,229683,548,0.443133333,0.651133333,0.453333333,71,5000,156.2,1,156.39,0.873,134,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-14T22:08:05.948,229999,552,0.440466667,0.650666667,0.4522,71,5000,156.2,1,156.39,0.873,134,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:06.514,230524,550,0.442466667,0.6482,0.444333333,71,5000,156.2,1,156.39,0.873,134,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:07.072,231108,550,0.443733333,0.647466667,0.4422,71,5000,156.2,1,156.39,0.873,134,0.981,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:07.634,231692,552,0.444666667,0.646933333,0.4404,71,5000,156.2,1,156.38,0.872,134,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:08.202,232218,553,0.447066667,0.650266667,0.450866667,71,5000,156.2,1,156.38,0.872,134,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:08.767,232802,501,0.441133333,0.6512,0.4536,71,5000,156.2,1,156.42,0.872,134,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:09.272,233222,542,0.4392,0.6508,0.452533333,71,5000,156.2,1,156.42,0.872,134,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
2026-06-14T22:08:09.274,233327,553,0.439266667,0.6502,0.450733333,71,5000,156.2,1,156.42,0.872,134,0.982,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:09.775,233797,546,0.438933333,0.649066667,0.447266667,71,5000,156.2,1,156.37,0.871,134,0.983,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:10.279,234322,554,0.442866667,0.650333333,0.450933333,71,5000,156.2,1,156.37,0.871,134,0.983,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:10.781,234844,546,0.447266667,0.651266667,0.454,71,5000,156.2,1,156.37,0.871,134,0.983,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:11.345,235369,557,0.447133333,0.652133333,0.456666667,71,5000,156.2,1,156.37,0.871,134,0.983,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:11.906,235931,552,0.445133333,0.6502,0.450933333,71,5000,156.2,1,156.38,0.87,134,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:12.405,236456,553,0.4448,0.6498,0.449466667,71,5000,156.2,1,156.38,0.87,134,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,0
2026-06-14T22:08:12.781,236821,549,0.444666667,0.6502,0.4506,71,5000,156.2,1,156.39,0.87,134,0.984,0.01,75,0,0,0,0 keran stabil,stable,0.3,1,1
